https://bnbheroes.io/	85b85a1c53af11e14716a208aed960c666ea0def25c76aec1d701e310e935eba
https://bnbheroes.io/wp-includes/css/dist/block-library/style.min.css?ver=5.8.2	9110fc122dda3067c424d9b8ff7747e2030b0bd9298f69a3683d399ad3373a6a
https://bnbheroes.io/wp-content/themes/hello-elementor/style.min.css?ver=2.4.1	c2e0a0df734b5dd7c9f1140f903bda4d949c8f29f64963fb6f8bf84296566656
https://bnbheroes.io/wp-content/themes/hello-elementor/theme.min.css?ver=2.4.1	9ee09652280b56db59db015c319a6a6b80e1e161a8a0b703207e1a59b4c4e3a8
https://bnbheroes.io/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.4.7	c453736e49a5470d86094d2f4510bc96d7aa5f1510b20d0fc427624b1562d64a
https://bnbheroes.io/wp-content/uploads/elementor/css/post-4.css?ver=1636874969	71f5ddd0e402947eed098d956c81ac1608fefbaa11582b4ac20b4174439179a6
https://bnbheroes.io/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.13.0	d2a442e1bc1180697fefe701f9b67b9cf4d819e2837bdb43898a2db6ef8e8262
https://bnbheroes.io/wp-content/plugins/elementor-pro/assets/css/frontend.min.css?ver=3.5.0	6df60485e0d832fe09dae8e5fee275a8dc9999ca9a979553250c60d1103cdd27
https://bnbheroes.io/wp-content/uploads/elementor/css/global.css?ver=1636874971	fb425152f53b0c5fb9368d399afcacc53d1d6148b106da93f46391b9bac60b86
https://bnbheroes.io/wp-content/uploads/elementor/css/post-39.css?ver=1638719480	5095c55a88075b8dd8221052628a34958a493f9493737496659ce6165ded3b3d
https://bnbheroes.io/wp-content/uploads/elementor/css/post-18.css?ver=1636991387	197952ab376559d21fd2d9dc84aed14ddfe5df2c0a73b3500844d491e0211498
https://bnbheroes.io/wp-content/uploads/elementor/css/post-28.css?ver=1636874971	6ea5aad63dcc84e6e87e4d2e3034ec045223888bb4d257cb808d4cab72688fe0
https://bnbheroes.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	d01a2ba2805c78957e15a2958135de0f3cb88e95159dd0f6c0a032bd76b1b0e9
https://bnbheroes.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	9cd63b8cea25045c14623c538d26752518a58c0c682795ce6ad3078976c65a37
https://bnbheroes.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	37bab6cd583982e8eff58501a99d7c5c4d63664c1ca34f9e3b7cf526c5b73ae2
https://bnbheroes.io/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	bd4de6a3fc0fb68d6f76ba7b93514b96a92e585c295b5351c31ad92a4b0777ea
https://bnbheroes.io/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	029e0a2e809fd6b5dbe76abe8b7a74936be306c9a8c27c814c4d44aa54623300
https://bnbheroes.io/wp-content/uploads/2021/11/Tran...-Icon.png	8aebf902d4374a695c01d163b7497fda3c3b7a69a3893a635ad0dbf13a3eae49
https://bnbheroes.io/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-all.min.css	a64b01d95264e4acae6862a8769b15613750d93c6435ade24925c8a069ea5b0b
https://bnbheroes.io/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/font-awesome5/css/fontawesome-v4-shims.css	0d1c5ba4b29db42dadf61f9e7304331fa835fe732bbb02822ada17a9a63c215f
https://bnbheroes.io/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/owl-carousel/assets/owl.carousel.css	dd7b97c7ad9d7b3eb79bdc728bcbc6a7ab8e3d5db0421fb0dd16d34f3dc88277
https://bnbheroes.io/wp-content/uploads/2021/11/aelof-orstone.png	e6866dbb5bdd456ccc02be6ce81e0f77b770d97f0f52adba723ad934dbe0271a
https://bnbheroes.io/wp-content/uploads/2021/11/andin-olis.png	4e27d0cd532048c49db330a55a7c6c908823571f17b13663d2cea9d021ce1224
https://bnbheroes.io/wp-content/uploads/2021/11/arnulf-of-esplin.png	c098aadce71d9576a6e1b569a5a70f9775c146bdb6aff4e1874df785a5d5d3cd
https://bnbheroes.io/wp-content/uploads/2021/11/Balen-Fellwood.png	002bddf7c44aee1d907c52054362ea7037753b318ad1ab6cba1813df4c47e9c5
https://bnbheroes.io/wp-content/uploads/2021/11/Dayne.png	0841216fd93e2b2a438a262cdc55f4df1253d9e40354dc28abdced0202d2cf31
https://bnbheroes.io/wp-content/uploads/2021/11/duke-duscair-IV.png	9117c551d1f7a517c53f6cf9cfe601466da54fcaeda9944d48be11ce8d5e3147
https://bnbheroes.io/wp-content/uploads/2021/11/elrik-the-imbuer.png	6a8eb34c04cda195e452c397d4cd5399aa9ab26f727b6d899369adcbeecf0c16
https://bnbheroes.io/wp-content/uploads/2021/11/Esfel.png	42943e2cef35101baa9b23f2152bda97e630f2fe79b16e25f6e1a4c713236bdd
https://bnbheroes.io/wp-content/uploads/2021/11/helia-stormcall.png	114a05f9c3abfdbd6faebee18d7d06d8601f955c9e4fd893b684d0637f01f64c
https://bnbheroes.io/wp-content/uploads/2021/11/Jan.png	9d1317938c2bcec4399bf64f665ef52469d166e7376a0217d0d8ed03030ef97e
https://bnbheroes.io/wp-content/uploads/2021/11/lady-ella-of-tir.png	8c077a54eb3d4053e3720dbd45d20bf30f076d899f92270ccab2446907ef2ef2
https://bnbheroes.io/wp-content/uploads/2021/11/Layer-1.png	63a8bbc44cabdfa284aa64a1d027fb8eefb97ef1d7f428970b284e270f3a8c0d
https://bnbheroes.io/wp-content/uploads/2021/11/Lena.png	1cdb811c68c5d7ffa7213a330f681a6df41765e0ee1dc9c7a513573b0669fd12
https://bnbheroes.io/wp-content/uploads/2021/11/reis-of-the-knife.png	9c01f46049002c84556b9a2b3f6092abf516309cd3703607787846247cc651df
https://bnbheroes.io/wp-content/uploads/2021/11/sir-asten.png	d102090c2b619374a746755d74bdb91397576b1261cbda9e77d2265f25f7bf58
https://bnbheroes.io/wp-content/uploads/2021/11/sir-bertrand.png	cf2c641a59c8a5d9a04ed074c818bc2ee37ebe3737939a0155e398faed41ad24
https://bnbheroes.io/wp-content/uploads/2021/11/Sivalas.png	c6fb902fc5883b3894787f0b33b11c0aaafd2ab3248b727357d9f3dc3a534cbc
https://bnbheroes.io/wp-content/uploads/2021/11/thalas-one-eye.png	8229364605003615cd5b84dda26148cf2af5916e2cb38f9ddf02d36908413ee5
https://bnbheroes.io/wp-content/uploads/2021/11/Torlov.png	7e8bbe28a83699ab6d57d346083f490f5c222630ed4533308514bd1cd0b7b1cd
https://bnbheroes.io/wp-content/uploads/2021/11/uriah-the-sage.png	151461d55f94bef851d9bd366fec2d5430968e43900e2701829fe78e763c7989
https://bnbheroes.io/wp-content/uploads/2021/11/xegis-branfyre.png	096b3c1dc0e563a66286ae84dd7974dcd5bdd561a35e3ff3e8f138c86110f30b
https://bnbheroes.io/wp-includes/js/wp-emoji-release.min.js?ver=5.8.2	def5de6254be138b8b35d680d1fdd8b07827d03b8626daebfeeb4157ec330ea7
https://bnbheroes.io/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.4.7	fe513ef974b767510d0a2b9f1b4d3afa53185b89ab617c869e5e3d6db960192c
https://bnbheroes.io/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	2595496fe48df6fcf9b1bc57c29a744c121eb4dd11566466bc13d2e52e6bbcc8
https://bnbheroes.io/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=1.0.0	bd29338c097619843470ad38187d0c1754d939b12fa755f4c11f9e53fd46b09f
https://bnbheroes.io/wp-includes/js/wp-embed.min.js?ver=5.8.2	5be614bce53f767993a5f5f14a6badd6aae6bf3af7cbdbf4d31520de49e27991
https://bnbheroes.io/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.0.1	533e264cc615ee4601da8d2c1dee4a8987319e53d4d7162272f067fbbf250020
https://bnbheroes.io/wp-content/plugins/unlimited-elements-for-elementor-premium/assets_libraries/owl-carousel/owl.carousel.min.js?ver=1.4.88	83553d22ccd56e5576d544f6ba93475c712b3c02d312893eea2acc16de5fcf91
https://bnbheroes.io/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.5.0	22bda32d4df588760e75a3f7bea7f6fa13995094e1ba6430db31e95f45a0ec3f
https://bnbheroes.io/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.4.7	bd1bff7954f120af88956d2577e4ae604e2f761c13ca0c494d7dd690cab41106
https://bnbheroes.io/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.4.7	e91268ba3ec9909ec8544cc5ac11e8a8ab01594816250240f0a33be97eb887c7
https://bnbheroes.io/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.5.0	f83c0c2a429f7f7708f733e8b9a2784d866d819247e65f044b85960419d9a4b2
https://bnbheroes.io/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	214674cc77aba35ab3567b88e2739fd08e8e96c61d279559ad61874069683ea0
https://bnbheroes.io/wp-includes/js/jquery/ui/core.min.js?ver=1.12.1	0cd851e5b33af0fbb354df65506da39807b998e07723f3d08aba5179fa2ed97e
https://bnbheroes.io/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	b23f49f504faa32aac548b6662ffd64412f6738496fab8be38da46c5b7121804
https://bnbheroes.io/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.4.7	4a7ee62eb33f3bbb66c2151e5cac6bf4904e28302efc36128f3e3ccae6fde580
